,6,1
0,3.3166247903554,0.12518782229925307
1,-8.888194417315589,0.41052322215989345
2,2.6457513110645907,0.491968387486041
3,-6.164414002968976,0.21026215685157656
4,8.0,0.5464351235070449
5,-6.164414002968976,0.11765901240829901
6,-9.69535971483266,0.38343483479552
7,9.848857801796104,0.6548211153602679
8,5.385164807134504,0.15782974583303
9,-5.0990195135927845,0.21862362246094713
10,-9.797958971132712,0.005813211495826476
11,-3.741657386773941,0.8450638295629547
12,-3.1622776601683795,0.24818177724744905
13,-7.14142842854285,0.047172262338726845
14,8.06225774829855,0.7478180048218459
15,9.055385138137416,0.5444395072797141
16,5.916079783099616,0.2266829339834393
17,-9.643650760992957,0.742175086526714
18,3.4641016151377544,0.9964628656212254
19,-8.06225774829855,0.4369441920753837
20,-8.831760866327848,0.7864357457932843
21,8.306623862918075,0.3818438197796339
22,-4.58257569495584,0.4366013798603773
23,9.055385138137416,0.15384436405672497
24,-5.5677643628300215,0.6987240632376344
25,4.123105625617661,0.7652923516548485
26,-5.291502622129181,0.6569590030814937
27,-9.055385138137416,0.10410148878116277
28,9.486832980505138,0.4670269404512517
29,-6.244997998398398,0.3701591862663467
30,-8.426149773176359,0.38712617051417997
31,8.426149773176359,0.9325125437158717
32,9.539392014169456,0.6786906610910622
33,-6.244997998398398,0.7544925252157839
34,-7.3484692283495345,0.22588924127128784
35,9.539392014169456,0.4792482645483567
36,7.3484692283495345,0.7084850640829053
37,-3.605551275463989,0.576798925709979
38,-5.656854249492381,0.564893506001741
39,4.898979485566356,0.8685459037823631
40,4.58257569495584,0.4191049927638404
41,9.9498743710662,0.5199524865808235
42,4.58257569495584,0.9162829360590532
43,-3.3166247903554,0.19754468761090427
44,5.385164807134504,0.9862132303397988
45,8.48528137423857,0.08998501860019259
46,-5.0990195135927845,0.8958672618319669
47,8.774964387392123,0.37500478360167033
48,3.4641016151377544,0.5339249452289752
49,9.797958971132712,0.18234542185017544
50,-9.539392014169456,0.2336831403686359
51,-6.855654600401044,0.0657440824971447
52,-6.557438524302,0.7572607093028495
53,-4.123105625617661,0.2002301229542861
54,-7.681145747868608,0.3200528918962364
55,5.291502622129181,0.5800199924681438
56,1.7320508075688772,0.8497921754269061
57,-8.246211251235321,0.23382763540769202
58,-4.58257569495584,0.13725986303795834
59,9.16515138991168,0.16896635455558995
60,8.366600265340756,0.14588057030415447
61,9.055385138137416,0.2455533336411917
62,6.324555320336759,0.2597259385468722
63,7.937253933193772,0.23027928129430875
64,-5.0990195135927845,0.7852198223856691
65,-8.0,0.804082326010143
66,-3.605551275463989,0.6205165280673736
67,9.1104335791443,0.1286374467042426
68,-8.774964387392123,0.04916701852613481
69,-7.280109889280518,0.5162051553855209
70,1.0,0.27722610777455936
71,-7.745966692414834,0.8289069061692971
72,-9.539392014169456,0.006227446466369857
73,5.0,0.3798575605121317
74,6.708203932499369,0.7062886615977056
75,-9.746794344808963,0.8759610911474407
76,-8.94427190999916,0.8218502696810627
77,7.0,0.5316035968232941
78,6.324555320336759,0.03226335669413605
79,-4.242640687119285,0.9873411824312011
80,-5.385164807134504,0.9351947521665777
81,5.916079783099616,0.24748182392000528
82,-8.54400374531753,0.7955640183370124
83,-1.0,0.8875466232859991
84,5.830951894845301,0.8397032411539401
85,-7.0,0.4998864183294558
